bea_detail,usd_imports,employment_ours,employment_epa,employment_ratio,energy_ours,energy_epa,energy_ratio,land_ours,land_epa,land_ratio,material_ours,material_epa,material_ratio,water_ours,water_epa,water_ratio
221300,308182014.0,3.244835696349236e-09,7.236989756588467e-09,0.4483681482891664,0.0,8.808602573408564e-06,0.0,2.920352126714312e-07,2.1886007196756474e-07,1.3343466903122974,7.073741818041334e-07,4.094792649661729e-07,1.7274969511888951,1.3495271661116458e-08,2.7512266753893835e-07,0.04905183488454822
562212,305025306.0,0.0,1.2608829165731461e-08,0.0,0.0,5.982219814925309e-06,0.0,8.327177942409801e-07,1.9152174170462161e-07,4.3479021589374245,9.540192052130915e-07,7.400045613937677e-08,12.892071954478714,1.828372889166118e-08,7.672549136289498e-09,2.3830057738155235
541940,283868646.0,3.5227560848689152e-09,1.0949262525512586e-08,0.3217345530496355,0.0,1.8413651760277392e-06,0.0,1.3386473122501877e-07,6.357409313609136e-07,0.21056490878833006,1.7613780424344575e-07,4.863994491500682e-08,3.621258300173407,9.479736624382239e-09,1.33721722302401e-08,0.7089152353979237
621100,283868646.0,3.5227560848689152e-09,7.616084322941992e-09,0.46254163366564743,0.0,1.5996655356134606e-06,0.0,1.3386473122501877e-07,6.893990826846278e-08,1.941759636576953,1.7613780424344575e-07,2.7700826276378018e-08,6.358575823192968,9.479736624382239e-09,3.970145062434997e-09,2.3877557306603956
621200,283868646.0,3.5227560848689152e-09,1.0803757229207847e-08,0.32606768276365744,0.0,2.011278488224062e-06,0.0,1.3386473122501877e-07,7.624163814779142e-08,1.755795579385732,1.7613780424344575e-07,3.037152588128777e-08,5.79943875496773,9.479736624382239e-09,5.520087717303464e-09,1.7173163018164943
621300,283868646.0,3.5227560848689152e-09,1.0818999157770953e-08,0.32560831491872594,0.0,2.111479170616915e-06,0.0,1.3386473122501877e-07,8.671989475753826e-08,1.5436449917206843,1.7613780424344575e-07,4.693861970400815e-08,3.752513502828996,9.479736624382239e-09,5.509622642879455e-09,1.720578202689379
621400,283868646.0,3.5227560848689152e-09,1.1196851637333528e-08,0.31462023423825963,0.0,2.4266072444613892e-06,0.0,1.3386473122501877e-07,1.1593637727484455e-07,1.1546395908824403,1.7613780424344575e-07,4.894538526653603e-08,3.5986600837703735,9.479736624382239e-09,6.8393133588498175e-09,1.3860655488340523
621500,283868646.0,3.5227560848689152e-09,6.779809891145116e-09,0.5195951127582309,0.0,2.005659604290796e-06,0.0,1.3386473122501877e-07,8.904736102530534e-08,1.5032981290369436,1.7613780424344575e-07,6.440771710908046e-08,2.7347313668196,9.479736624382239e-09,4.786750536018177e-09,1.9804116703077423
621600,283868646.0,3.5227560848689152e-09,1.7865502882219982e-08,0.19718202773764712,0.0,2.333444775573309e-06,0.0,1.3386473122501877e-07,1.6698307352450975e-07,0.8016664707358505,1.7613780424344575e-07,5.694648716860367e-08,3.093040730009346,9.479736624382239e-09,6.047449167383638e-09,1.567559538244708
621900,283868646.0,3.5227560848689152e-09,1.1529505242852885e-08,0.30554269334780554,0.0,3.5449909963279084e-06,0.0,1.3386473122501877e-07,1.9876531211175857e-07,0.6734813524693456,1.7613780424344575e-07,1.0122305900208314e-07,1.7400956459913042,9.479736624382239e-09,8.253223026130483e-09,1.1486102573950199
622000,283868646.0,3.5227560848689152e-09,9.560320015515616e-09,0.36847679566706665,0.0,3.531173549458009e-06,0.0,1.3386473122501877e-07,2.8657903999853445e-07,0.4671127770743574,1.7613780424344575e-07,5.21520692596783e-08,3.3773886011389354,9.479736624382239e-09,1.0417525455148274e-08,0.9099796938530554
623A00,283868646.0,3.5227560848689152e-09,1.7888949113581122e-08,0.1969235902289236,0.0,3.147887563290256e-06,0.0,1.3386473122501877e-07,3.6523440759574013e-07,0.36651730625879864,1.7613780424344575e-07,4.086769933830799e-08,4.309951553312427,9.479736624382239e-09,1.1663423652658014e-08,0.8127747826618534
623B00,283868646.0,3.5227560848689152e-09,2.2111642535036442e-08,0.1593167978944586,0.0,3.0106722784500077e-06,0.0,1.3386473122501877e-07,5.648903733729589e-07,0.23697470789900849,1.7613780424344575e-07,4.291421682102487e-08,4.1044161420452845,9.479736624382239e-09,1.2951216323636434e-08,0.7319572453655476
624100,283868646.0,3.5227560848689152e-09,2.983479993124888e-08,0.11807540499640458,0.0,3.1132355165537937e-06,0.0,1.3386473122501877e-07,4.4426404672606393e-07,0.3013179486647962,1.7613780424344575e-07,5.349419676789581e-08,3.292652565804179,9.479736624382239e-09,1.1543898072277667e-08,0.8211902569676658
624400,283868646.0,3.5227560848689152e-09,2.019884888629563e-08,0.17440380413257162,0.0,3.3816644181554344e-06,0.0,1.3386473122501877e-07,5.061255807964073e-07,0.26448916297488395,1.7613780424344575e-07,7.493405505264526e-08,2.3505708335108695,9.479736624382239e-09,1.2438384715567978e-08,0.7621356664195574
624A00,283868646.0,3.5227560848689152e-09,1.7120636056458106e-08,0.20576081830441634,0.0,4.602127203028372e-06,0.0,1.3386473122501877e-07,1.3874306259486092e-06,0.0964839096971016,1.7613780424344575e-07,8.246066308548326e-08,2.13602216684641,9.479736624382239e-09,2.0709777070806035e-08,0.4577420892543332
441000,187521888.0,2.1330843256015e-08,7.988853178522642e-09,2.6700757642362456,0.0,2.4792650336060976e-06,0.0,4.799439732603375e-07,6.608367246015318e-08,7.262671025883615,3.62624335352255e-07,2.6506528054397583e-08,13.680567089287033,1.3011814386169146e-08,7.012809937577019e-09,1.8554351967315446
212310,80384114.0,1.2440268981505475e-08,5.3095256240080316e-09,2.3430095007460605,0.0,1.082039326589011e-05,0.0,1.7416376574107666e-07,1.725320087688851e-07,1.0094577057546312,0.0006481006931294907,7.6246578477473e-05,8.500062639807132,1.2601992478265047e-08,2.0673435910494716e-08,0.6095741671981937
112300,70981154.0,2.8176493157606314e-08,6.415239041354378e-09,4.392118980442189,0.0,1.581432154217432e-05,0.0,2.7331198362878126e-06,3.6982412308404374e-06,0.7390323306916088,4.649121371005042e-07,4.2945398488790056e-07,1.082565661189194,1.7370808031664287e-08,1.0937190488367666e-07,0.1588233107043271
2122A0,50395388.0,0.0,4.030257918077793e-09,0.0,0.0,1.565211365581582e-05,0.0,1.0715266246189035e-06,6.124529783189987e-07,1.7495655381739272,3.754311803294381e-05,1.041164502319717e-06,36.05877644627496,7.093903116689964e-08,2.7029990273505597e-08,2.624456407460607
212230,190298.0,0.0,3.6255860427966218e-09,0.0,0.0,1.5196611468225339e-05,0.0,0.0,4.793502438343568e-07,0.0,2.101966389557431e-05,3.9945255109326255e-07,52.62117825520339,1.576474792168073e-08,2.4966860583356706e-08,0.6314269216606975
